    0.406679899305758497E+01    0.475412516172472988E+00    0.797648158737149426E+01    0.397116299987549226E+01    0.428115228210376308E+01    0.256772612622775487E+01    0.149431383778800058E+02    0.148272128426103240E+02    0.148522472813496673E+02   -0.443556983756602374E+01
    0.448234973582542739E+01    0.412927049466822371E+01    0.488639618486503124E+01    0.390534738480154120E+01    0.402701270483766738E+01    0.240659322372149953E+01    0.149233025331729614E+02    0.147984287827681325E+02    0.148396895679310905E+02   -0.441107572610267429E+01
    0.532831811513303499E+01    0.119668737275414983E+01    0.718478667672731497E+01    0.242548655704394145E+01    0.252811481514954117E+01    0.251998780658049348E+01    0.148502512914933043E+02    0.148103108608572764E+02    0.147932191946514209E+02   -0.440513923833315690E+01
    0.337744584788580360E+01    0.580685551874457495E+01    0.373931758066752229E+01    0.442821843302886542E+01    0.465668316351634992E+01    0.256172768176961574E+01    0.151329692484190552E+02    0.148685445393326834E+02    0.149566156067253786E+02   -0.439756895914048052E+01
    0.294019314701647039E+01    0.438062884813608822E+01    0.390718610780795350E+01    0.207203677885608206E+01    0.483098836510470697E+01    0.295707411192677494E+01    0.149644499449245725E+02    0.148289956822214055E+02    0.148632400142364158E+02   -0.439524636209735942E+01
    0.425527961941222976E+01    0.412601156452158779E+01    0.232715574060470365E+01    0.265208055713350266E+01    0.387488108429862788E+01    0.241431548190501299E+01    0.149956056928147223E+02    0.148176429571549573E+02    0.148657443580408319E+02   -0.434901530543024251E+01
    0.464224795714878979E+01    0.508379468823011571E+01    0.604091560147377482E+01    0.498772886456504505E+01    0.768191527273705788E+01    0.280254149866974878E+01    0.148915835622533876E+02    0.147778317287313801E+02    0.147884969258626739E+02   -0.434027668456314064E+01
    0.304757889777656743E+01    0.168612533676887888E+01    0.626136730058260982E+00    0.416942008082893700E+01    0.656258491419904111E+01    0.303611737408224380E+01    0.151649163834396905E+02    0.148430441277460545E+02    0.149275925493502442E+02   -0.433658088170120060E+01
    0.460677895977582530E+01    0.589918017332143041E+01    0.242106571824698680E+01    0.488493887469002175E+01    0.622687685704936200E+01    0.262646905265204733E+01    0.148797852084966067E+02    0.148005207188433037E+02    0.148149657996331481E+02   -0.432745628921851200E+01
    0.467106669736632174E+01    0.631692088252263306E+00    0.252601612018056576E+01    0.563093561697637135E+01    0.575767903341177778E+01    0.295901514013911804E+01    0.148695331621562055E+02    0.147676321538838948E+02    0.147856146827852459E+02   -0.432236776814123402E+01
